process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,4,2,150,0.0192,200,knn,knn,250,750,0.9867,0.8328,0.8470,0.8400,0.7193,0.1070,0.1864,0.5167
flow,4,2,150,0.0192,200,altered_knn,altered_knn,250,500,0.9867,0.8884,0.9043,0.9118,0.0410,0.0757,0.0532,0.4787
flow,4,2,150,0.0192,200,kernel,kernel,250,750,0.9867,0.8619,0.8766,0.8689,0.9535,0.1070,0.1925,0.5346
flow,4,2,150,0.0192,200,linear,linear,250,750,0.9867,0.6473,0.6510,0.7845,0.0250,0.4569,0.0474,0.3492
flow,4,2,150,0.0192,200,quadratic,quadratic,250,750,0.9867,0.9519,0.9647,0.9586,0.8444,0.2977,0.4402,0.7024
flow,4,2,150,0.0192,200,polar2,polar,250,750,0.9867,0.9526,0.9645,0.9602,0.6298,0.3420,0.4433,0.7039
flow,4,2,150,0.0192,200,polar3,polar,250,750,0.9867,0.9521,0.9647,0.9599,0.6277,0.3081,0.4133,0.6890
flow,4,2,150,0.0192,200,polar8,polar,250,750,0.9867,0.9423,0.9540,0.9565,0.2712,0.3420,0.3025,0.6283
flow,4,2,150,0.0192,200,mlp,mlp,250,750,0.9867,0.9515,0.9630,0.9595,0.5785,0.3655,0.4480,0.7055
flow,4,2,150,0.0192,200,knn,knn,500,1500,0.9827,0.8577,0.8716,0.8648,0.7746,0.1436,0.2423,0.5570
flow,4,2,150,0.0192,200,altered_knn,altered_knn,500,1000,0.9827,0.7923,0.7985,0.8799,0.0458,0.4752,0.0836,0.4411
flow,4,2,150,0.0192,200,kernel,kernel,500,1500,0.9827,0.8699,0.8845,0.8769,0.9592,0.1227,0.2176,0.5510
flow,4,2,150,0.0192,200,linear,linear,500,1500,0.9827,0.6764,0.6811,0.8062,0.0259,0.4334,0.0488,0.3650
flow,4,2,150,0.0192,200,quadratic,quadratic,500,1500,0.9827,0.9513,0.9639,0.9579,0.8357,0.3055,0.4474,0.7057
flow,4,2,150,0.0192,200,polar2,polar,500,1500,0.9827,0.9542,0.9658,0.9609,0.7527,0.3577,0.4850,0.7254
flow,4,2,150,0.0192,200,polar3,polar,500,1500,0.9827,0.9545,0.9658,0.9612,0.7333,0.3734,0.4948,0.7303
flow,4,2,150,0.0192,200,polar8,polar,500,1500,0.9827,0.9551,0.9672,0.9630,0.6009,0.3342,0.4295,0.6984
flow,4,2,150,0.0192,200,mlp,mlp,500,1500,0.9827,0.9559,0.9666,0.9626,0.7123,0.4073,0.5183,0.7424
flow,4,2,150,0.0192,200,knn,knn,1000,3000,0.9817,0.8806,0.8946,0.8877,0.8000,0.1671,0.2765,0.5855
flow,4,2,150,0.0192,200,altered_knn,altered_knn,1000,2000,0.9817,0.9150,0.9313,0.9331,0.0664,0.0783,0.0719,0.5016
flow,4,2,150,0.0192,200,kernel,kernel,1000,3000,0.9817,0.8889,0.9034,0.8960,0.9492,0.1462,0.2534,0.5784
flow,4,2,150,0.0192,200,linear,linear,1000,3000,0.9817,0.6596,0.6627,0.7938,0.0282,0.5013,0.0534,0.3580
flow,4,2,150,0.0192,200,quadratic,quadratic,1000,3000,0.9817,0.9516,0.9642,0.9585,0.7867,0.3081,0.4428,0.7035
flow,4,2,150,0.0192,200,polar2,polar,1000,3000,0.9817,0.9544,0.9657,0.9609,0.7619,0.3760,0.5035,0.7346
flow,4,2,150,0.0192,200,polar3,polar,1000,3000,0.9817,0.9555,0.9662,0.9614,0.8263,0.4099,0.5480,0.7571
flow,4,2,150,0.0192,200,polar8,polar,1000,3000,0.9817,0.9556,0.9667,0.9620,0.7749,0.3864,0.5157,0.7412
flow,4,2,150,0.0192,200,mlp,mlp,1000,3000,0.9817,0.9559,0.9664,0.9618,0.8000,0.4178,0.5489,0.7576
flow,4,4,150,0.0138,200,analytic,analytic,0,0,nan,0.9206,0.9283,0.9261,0.5954,0.3732,0.4588,0.6935
flow,4,4,150,0.0138,200,knn,knn,125,748,0.9452,0.6853,0.6921,0.6970,0.1591,0.2029,0.1783,0.4352
flow,4,4,150,0.0138,200,altered_knn,altered_knn,125,500,0.9452,0.7556,0.7642,0.7949,0.0220,0.1413,0.0381,0.4012
flow,4,4,150,0.0138,200,kernel,kernel,125,748,0.9452,0.7268,0.7337,0.7324,0.4125,0.2391,0.3028,0.5182
flow,4,4,150,0.0138,200,linear,linear,125,748,0.9452,0.2688,0.2643,0.3594,0.0112,0.5906,0.0220,0.1431
flow,4,4,150,0.0138,200,quadratic,quadratic,125,748,0.9452,0.8816,0.8888,0.8881,0.4232,0.3696,0.3946,0.6417
flow,4,4,150,0.0138,200,polar2,polar,125,748,0.9452,0.8975,0.9032,0.9136,0.1830,0.4928,0.2669,0.5850
flow,4,4,150,0.0138,200,polar3,polar,125,748,0.9452,0.8953,0.9022,0.9025,0.3437,0.4022,0.3706,0.6364
flow,4,4,150,0.0138,200,polar8,polar,125,748,0.9452,0.8637,0.8708,0.8772,0.1675,0.3623,0.2291,0.5499
flow,4,4,150,0.0138,200,mlp,mlp,125,748,0.9452,0.9083,0.9157,0.9172,0.3125,0.3804,0.3431,0.6294
